link,title,logo_img,company_name,model_count,about
https://autos.maxabout.com/cars/bentley,Bentley Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/bentley-13.jpg/,Bentley,9," Established by Walter Owen Bentley in 1919, Bentley has been synonymous with luxury automobiles and Grand Tourers. Volkswagen Group took control of the company in 1998 and this has only helped Bentley anchor ita s evolution in the right direction. It is a universal leader committed to catering engineers, architects, constructors, and owner-operators with inclusive software solutions for facilitating infrastructure. Inaugurated in 1984, Bentley has over 3,000 team workers in more than 50 countries, since 2011 has invested more than $1 billion in analysis, evolvement, and accession. Most of the Bentley’s today are gathered at the company s Crewe factory, with a small number assembled at Volkswagen s Dresden factory, Germany, and with bodies for the Continental manufactured in Zwickau and for the Bentayga manufactured at the Volkswagen Bratislava Plant. The partnership and ultimate separation of Bentley and Rolls-Royce followed a series of mergers and acquisitions, beginning with the 1931 purchase by Rolls-Royce of Bentley, then in receivership. Rolls-Royce in the year 1971, itself was enforced into insolvency and the UK government nationalized the company—bifurcating into two companies the aerospace division (Rolls-Royce Plc) and automotive (Rolls-Royce Motors Limited) divisions. Rolls-Royce Motors was latterly sold to engineering cooperation. Bentleys have been a mark of opulence and extravagance from the starting when W.O. Bentley founded his company in 1919. The 1920s were a vibrant, lively and confident time for the company, proceeded by Bentley Boys. The company was taken over by Rolls-Royce in the 1930s and it endured that way until 1998 when it was purchased by the Volkswagen Group. The company was originally based near London but is now headquartered in Crewe. The lineup now inherits from the Continental, the Flying Spur, the Mulsanne and the Bentayga SUV. Currently, in India, 4 Bentley cars are available for sale. The Flying Spur at Rs 3.22 Cr is the lowest price Bentley model and the Mulsanne at Rs 5.56 Cr. is the highest price model till now. "
https://autos.maxabout.com/cars/bmw,BMW Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/bmw-20.jpg/,BMW,47," BMW expands to Bayerische Motoren Werke AG, which translates into Bavarian Motor Works. BMW is a manufacturer of automobile, motorcycle and engine. It was producing engines to Rolls Royce cars and it is the parent company of Rolls Royce Motor Cars. BMW has participated in number of Formula One Racing, Tour Car Racing, Rallies, Sports Car Racing, Motorcycle Sports and Motorcycle Sports Sponsorship. BMW with its rich past and history made its debut in India in March 2007. It invested around 1.1 billion dollars in Chennai facility in Tamil Nadu. It also has opened an International Purchasing Office in Gurgaon, which offers IT, Engineering and Purchase services from India for worldwide operations. Some of the models are manufactured in India and some are imported. The models that are manufactured in Chennai facility are BMW 3 Series, BMW 5 series, BMW X1 and BMW X3.  "
https://autos.maxabout.com/cars/borgward,Borgward Cars,https://ic1.maxabout.us//autos/cars_india/company-logos//B/2015/9/borgward-logo-3.jpg/,Borgward,1,
https://autos.maxabout.com/cars/brabus,Brabus Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/brabus-64.jpg/,Brabus,8," Brabus was founded in 1977 and the company specializes in high performance aftermarket tuning. They specially tune Mercedes Benz, Smart and Maybach.  It affiliated itself in 1990s with Daimler Chrysler.  Brabus specializes to achieve maximum engine performance by increasing horsepower and torque. Basically they customize or overhaul the above brand cars according to customer’s requirements. Brabus either gets the car from Mercedes or customer can purchase the car and send it to Brabus for further customization.  Brabus does low profile spoilers, body kits, carbon fiber, splitters, and multi-piece alloy wheels. Sometimes they accommodate customer request to include racing LSDs, open racing exhaust systems, twelve-piston disc brakes, and engine remapping.  It also obliges to provide improvements to the interior from custom upholstery, gauges, shift knobs, pedals, and trim to various electronics such as wider LCD screens for the Maybach. In India, Brabus it is offering the services for Mercedes and Maybach. More information can be found in Brabus website for contact information and consultation. "
https://autos.maxabout.com/cars/bufori,Bufori Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/bufori-76.jpg/,Bufori,1," BUFORI was started in the year 1986 by three Australian brothers. They were inspired by American coupes. They built handmade custom cars as hobby, which later evolved into a company. The BUFORI Motor Company Pty. Ltd is registered in Australia. In 1998 the production moved to Kepong the suburbs of Kuala Lumpur in Malaysia. The cars are hand-built automobile and are built by hand using 25 step production processes.  BUFORI is a classic car which is built by hand incorporating customer desired features and at the same time it is modern, built with advanced technology. It is a symbol of craftsmanship. The cars are made to order and hence can accommodate some of features requested by customer’s. The models available are BUFORI Geneva, BUFORI BMS R1 and Bufori La Joya. Some models are in pipeline and will be released in future. The models are named as BUFORI MKVI and Bufori CS.  "
https://autos.maxabout.com/cars/bugatti,Bugatti Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/bugatti-65.jpg/,Bugatti,4," Bugatti was founded in 1909 by French Car Manufacturer. The founders and pioneers behind the design and elegance was a father and son duo named Ettore Bugatti and Jean Bugatti. After the death of the father and son, the company could not recoup and revive itself. It was also manufacturing airplane spare parts. It is owned by Volkswagen Group presently and has started producing limited edition of sports car. In 2005, they introduced Bugatti Veyron the fastest car in the world with legal road speed limits. It was introduced in India in the year 2011.  Bugatti Veyron reaches a maximum speed of 400km/hour. The model Bugatti 16.4 means 16 cylinder and 4 turbo that gives the performance, acceleration and speed. It has 7 gears and double clutch. The braking force is due to the carbon discs and aerodynamically designed rear wings. The car is designed with lightweight materials in order to achieve such high speeds "
https://autos.maxabout.com/cars/cadillac,Cadillac Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/cadillac-33.jpg/,Cadillac,2," Cadillac was launched in the year 1902 by then founder Henry Leland. Cadillac was named after Henry Leland’s ancestor Antoine de la Mothe Cadillac, the founder of Detroit City. In 1909 General Motors purchased the company and Cadillac has become one of the luxury car divisions of GM and is oldest in GM group next to Buick. Cadillac completes 100 years in 2011. Cadillac was the first American car to win the Dewar Trophy from Royal Automobile Club of England by interchanging components during reliability test. Hence Cadillac achieved it slogan “Standard of the World”. It has a strong presence in North America and it has presence in 39 countries and produces cars and trucks in 32 countries. The sales and service of the vehicle is through Buick, GMC, Opel, Vauxhall, and Holden. "
https://autos.maxabout.com/cars/caterham,Caterham Cars,https://ic1.maxabout.us//autos/cars_india/company-logos//C/2014/10/caterham-logo.jpg/,Caterham,1," Caterham Cars is a manufacturer of specialist lightweight Sports Cars located in Caterham, Surrey, United Kingdom. It is the part of the UK motor industry. Their current model that is the Caterham seven is a direct evolution of the Series three Lotus Seven designed by Colin Chapman and launched in the year 1983. A track-only car is to be released during 2010. On date 27 April 2011, Team Lotus owner who is Tony Fernandes announced that his team had purchased Caterham. "
https://autos.maxabout.com/cars/chevrolet,Chevrolet Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/chevrolet-4.jpg/,Chevrolet,34," Established in Detroit, by racer Louis Chevrolet and General Motors founder William C. Billy Durant in November 1911 Chevrolet promptly gained a high position for its presentation, toughness, and worth. Chevrolet, in association with its parent company General Motors, became the first automobile company to open an construction plant in India in 1928. It was founded in 2003 in India. Launched by GM s India operations, Chevrolet is one of the most renowned and demanded auto brands as per introduced by GM’s India operations. China became Chevrolet s third largest market, with sales 332,774 vehicles, behind only the United States and Brazil. It was time that the company trickled down to other parts of Asia. The launch of Chevrolet marked General Motors   success in India. It set foot in India with the launch of Optra in 2003. The car was well received by the Indian customers. Chevrolet later launched the SUV Tavera which too did well in the Indian Market. But their true success was a   Spark   of brilliance. With the launch of Chevrolet Spark, not only did the GM sales numbers shoot up, but they developed a sense of confidence in the Indian consumers. Currently, Chevrolet sells Spark, Cruze, Optra, Tavera, Captiva, Beat and Aveo cars in India. The Chevrolet launched in India the Captiva SUV. Chevrolet is the Beat and the Cruze are the latest models launched now. Except for SRV, which we believe was launched ahead of its time, almost all Chevrolet cars are well accepted by Indians. Chevrolet  s brand success in India can be measured by the fact that; even General Motors   bankruptcy in the US did not hamper their sales in India. In fact, the bankruptcy had no impact on the Indian operations. Today, Chevrolet sells its cars through 150+ dealers in more than 120 cities in India. Since then, there was no looking back for Chevrolet in India. In 2009, Chevrolet launched the Cruze which has been the best-seller in its class. Chevrolet Beat in 2010 was introduced only to increase its market share notably. Chevrolet s premium SUV, Captiva too has been a strong player in its segment. The Chevrolet Aveo, Aveo UVA, and the Optra have not been able to contribute much to the overall sales. "
https://autos.maxabout.com/cars/chrysler,Chrysler Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/chrysler-74.jpg/,Chrysler,1," Chrysler was founded in the year 1925 and was known as Chrysler Corporation. After emerging from bankruptcy in the year 2009, it was sold to a new company named Chrysler Group LLC in alliance with Fiat, the Italian automobile major. The first Chrysler model had 6 cylinder. The car came with advanced feature of that time like carburetor air filter, high compression engine, full pressure lubrication and oil filter.  Later they introduced the 4 cylinder car which was of lower price. In 1998, Chrysler formed an alliance with Daimler-Benz AG and formed an entity called Daimler Chrysler AG. Daimler acquired whole of Chrysler later and was named as Daimler Chrysler Motor Company LLC. The major subdivisions that fall under Chrysler are Chrysler, Dodge, Jeep, RAM and Mopar. "
https://autos.maxabout.com/cars/citroen,Citroen Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/citroen-49.jpg/,Citroen,6," Citroen is a part of the French Automobile Manufacturer PSA Peugeot Citroen Group. It was founded in the year 1919. It had revolutionary and innovative features which was ahead of other cars manufactured around the time and hence the company’s slogan “Creative Technologie”.  Citroen introduced disc brakes, swiveling headlights for driving in winding roads and world’s first hydro-pneumatic self-leveling Suspension System. The modern concept of sales and service networks was perceived and established at that time itself and hence this modern concept at the time brought the company a huge success. Within 8 years of its launch, it became the largest car manufacturer in Europe and 4th largest in the world. It celebrated its 90 year celebration in 2009. "
https://autos.maxabout.com/cars/conquest,Conquest Cars,https://ic1.maxabout.us//autos/cars_india/company-logos//C/2014/10/conquest-logo.jpg/,Conquest,1," Conquest Vehicles Inc., specializes in the design and manufacturing of ultra-luxurious, fully armored, handcrafted sport utility vehicles. "
https://autos.maxabout.com/cars/datsun,Datsun Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/datsun-88.jpg/,Datsun,10," The Datsun brand was fortified by the parent company in the year 2012 after a gap of almost 30 years as a budget offering for many of its developing markets. The company’s original production run took place from 1958 to 1986, during which they produced some excellent cars like the 240Z, 510 sedans. However, the actual origins of the company date back much further. The original cars were produced by the Kaishinsha Motorcar company and were named the DAT after the first letters in the names of the founders. Since there was minimal demand for cars in Japan at that time, the company mostly produced trucks for the Japanese military. It merged with Jitsuyo Jidosha and became DAT automobile manufacturing limited and then began selling three-wheeled and four-wheeled automobiles. In 1930, the Japanese government introduced a rule that allowed cars of 500cc and below to be driven without a license and so DAT automobiles began producing a line of 495cc engined cars to comply with these rules and named then Datsun (son of DAT). By the late 1950s Datsun began to eye America as a big market and under its parent company, Nissan made a name for itself over the next 25 years by producing a variety of vehicles. By 1986, Nissan wanted to promote its brand name in a stronger way and slowly decided to phase out the Datsun name in order to achieve the former. Current day As we had said earlier, the brand was revived in 2012 and the first car was launched in early 2014 for the Indian market. The current Datsun brand has a two-car line-up and in the coming future will be joined by the two more models. Each car in the line-up has been designed with a specific market in mind and has been tailor-made to suit the needs of just that market. The first car was the Datsun GO hatchback which has been designed keeping the Indian market in mind. It will soon be joined by the GO+ MPV, the Redi-GO compact hatchback and a sedan model that has been designed keeping the Russian market in mind. While each car has been designed with the needs of a specific market, we expect that Datsun will sell all the models in all its markets. The cars are being sold through Nissan dealerships and this will continue to be the case for another three years at least. The company only sells petrol-engined models but we expect that they will also offer diesel engined cars in the future. Datsun offers 3 new car models in India. Redi GO, GO and GO Plus are among the popular cars from Datsun. Datsun Redi GO is the lowest priced model at Rs. 2.49 lakh and Datsun GO Plus is the highest priced model at Rs. 3.84 lakh. "
https://autos.maxabout.com/cars/dc,DC Cars,https://ic1.maxabout.us//autos/cars_india/company-logos//D/2014/10/dc-logo.jpg/,DC,4," The designer of India’s first supercar DC Avanti, Dilip Chhabria is the founder of DC Design. An advertisement in a car magazine inspired him to become a car designer after his graduation in Commerce. He became a qualified car design professional from Art Centre of Design, Pasadena, U.S. He worked for General motors after graduation. Dilip has had an incredible journey from his first production which was a ring shaped horn to the creation of DC Avanti in 2015. DC Avanti is known as India’s first supercar. The car has a coupe sports car design and is produced by DC Design which is owned by Dilip Chhabria. The sports coupe was unveiled at the Auto Expo in 2012 in New Delhi. It is powered by 2.0 litre, four-cylinder, turbocharged petrol engine that outputs a maximum power of 250bhp. The engine is mated to a 6-speed manual transmission. You can also avail a limited edition of the car launched in 2015 which produces a power of 310 bhp and supports paddle shifters. The frame of the sports car is made with composite high steel to create a lightweight vehicle that is actually immensely strong. It is available in the market in 7 stunning shades- red, white, silver, blue, orange, grey or yellow, with black stripes. The Auto Expo 2018 brings every DC enthusiast a much appreciated surprise- DC TCA where TCA stands for Titanium, Carbon and Aluminium, a new sports car. The car is supposed to go on sale in the late 2018 and will only be selling 299 units. The new sports car’s design is inspired from Pagani Zonda and the LaFerrari. It is supposed to represent a highly modified version of the DC Avanti. DC TCA is powered by 3.8 litre, V6 engine that produces maximum power of 320 hp. The engine is mated to a 6 speed automatic gearbox. The car is supposed to be priced approximately near INR 39 Lakh (ex showroom Delhi). "
https://autos.maxabout.com/cars/deronda,Deronda Cars,https://ic1.maxabout.us//autos/cars_india/company-logos//D/2014/10/deronda-logo.jpg/,Deronda,1, Deronda Limited was set up in March 2002 specifically to develop a high quality road car with extreme performance.  
https://autos.maxabout.com/cars/devel,Devel Cars,https://ic1.maxabout.us//autos/cars_india/company-logos//D/2017/11/devel-motors-india.jpg/,Devel,2,
https://autos.maxabout.com/cars/dodge,Dodge Cars,https://ic1.maxabout.us//autos/cars_india/company-logos//D/2017/10/dodge-india.jpg/,Dodge,4,
https://autos.maxabout.com/cars/eicher-polaris,Eicher Polaris Cars,https://ic1.maxabout.us//autos/cars_india/company-logos//E/2015/6/eicher-polaris-logo.jpg/,Eicher Polaris,1,
https://autos.maxabout.com/cars/ferrari,Ferrari Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/ferrari-42.jpg/,Ferrari,16," Ferrari S.p.A is an Italian auto major founded in the year 1929. Ferrari is known for its continued participation and success in Formula One racing.  Since its inception Ferrari has been continuously participating in various categories of racing through its Scuderia Ferrari. They manufacture cars under four main categories and they are Road cars, Race cars, Super cars, Concept Cars Special, Bio-fuel and hybrid cars. The racing cars carry the ‘prancing horse’ drawn on the sides. Ferrari made its entry into India in 2011 by opening a Ferrari showroom in Delhi to target the young and rich, who nowadays are looking for luxury and high end luxury sports cars. The popular models such as the California, 458 Italia, 599 GTB Fiorano and the latest FF models are showcased in the showroom. India is the 58th country in which Ferrari opened their showroom. "
https://autos.maxabout.com/cars/fiat,Fiat Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/fiat-7.jpg/,Fiat,29," A composition of Fabbrica Italiano Automobile Turino, Fiat is an Italian automaker which has been manufacturing cars since as early as 1899. Fiat was formed by a group of investors which includes Giovanni Agnelli. Today Fiat is Italy’s largest car maker. It is a 50-50 Industrial association among Fiat Group Automobiles and Tata Motors which was integrated on 2nd January 1997. 19th October 2007, was marked as the agreement day. There are five nominees each from Fiat and Tata in current board of directors. The production plant is based out in Ranjangaon, in the Pune district, Maharashtra and it employs over 600 employees. Fiat, which holds a 50% stake in the Company, also owns and controls five internationally renowned brands:- Fiat Automobiles, Alfa Romeo Automobiles, Lancia Automobiles, Abarth and Fiat Light Commercial Vehicles. Premier Automobiles Limited produced Fiat 500 for the Indian market in 1959. Palio by fiat was launched in the year 2001, which was apparently one hatchback which won the hearts of many and numerous awards as well. Fiat relaunched its Palio as the Palio Stile with 1.1 and 1.6-litre petrol engines and 1.3-litre multijet diesel engine which it was already supplying to Maruti Suzuki to power the diesel variant of the Swift. Fiat 500: In 2008, the auto major began expanding its car portfolio by re-launching the 500 in July 2008. The 500 is the iconic Italian common man’s car, which was relaunched with refreshed styling and engine. On 14th January 2009, the company launched its sedan called the Linea with a 1.4-litre petrol engine and a 1.3-litre diesel engine. This sedan was the first one to get a new feature called Blue&Me which is basically a Microsoft designed software to pair Bluetooth phones with the car, play music on USB stick with controls mounted on the steering wheel. On 17th June 2009, Fiat launched its most awaited hatchback, the Grande Punto which had changed its fortunes in international markets, and the company expects it to be its trump card in India as well. The Italian car manufacturer had delayed the launched of the Grande Punto to increase its service network across India, to meet the sales demand of its customers. This is something very big for the company and even the followers who have been waiting for something that’s quick. The Linea will get a new engine option which is a 1.4-litre T-Jet (petrol with turbocharger) which will produce 110bhp and will be in power with all its competitors when it comes to outright performance. Fiat offers 9 new car models in India. Linea, Avventura and Abarth Punto are among the popular cars from Fiat. Fiat Punto Pure is the lowest priced model at Rs. 4.80 lakh and Fiat 500 is the highest priced model at Rs. 30.52 lakh. "
https://autos.maxabout.com/cars/force-motors,Force Cars,https://ic1.maxabout.us//autos/cars_india/company-logos/force-motors-31.jpg/,Force,10," Force Motors is an India based manufacturer inaugurated in 1958 by N. K Firodia, well-known for manufacturing small trading vehicles, multi-purpose vehicles, light commercial vehicles, sports utility vehicles and agricultural tractors. Formerly the company was known as Bajaj Tempo before the name Force Motors in May 2005, after Indian based automobile manufacturer, Bajaj, an Indian based automotive producer bought a very notable outline in the organization. Tempo 3-wheeler Hanseat has its production in 1958 at Goregaon, Mumbai succeeded by Tempo Viking commercial four wheeler in 1964 and diesel Matador light commercial vehicle in 1969. 1982 is also marked as a significant year in the history of Force Motors when the company started producing Mercedes Benz OM616 under license in collaboration with then Daimler-Benz in the golden year 1982, which is marked as a significant year in the history of Force Motors. The brand introduced tempo Trax road vehicle in 1988 and in 2011, it tapped into passenger vehicle segment with One SUV. Also, Force Motors introduced its off-roader Gurkha. In 2015 Force Motor inaugurated there Chennai manufacturing unit, where it fabricates engines for BMW cars and SUVs made in India. Force Motors India offers a total of 2 car models. These consist of 0 Force Motors upcoming cars and 2 new Force Motors cars in India. The list of Force Motors cars in the country comprises 2 SUV cars. The manufacturer offers 6 diesel variants. Force Motors Gurkha, Force Motors One are some of the popular force motors vehicles in India. As of March 2018, Force Motors has a total of 46 dealerships spread across 46 cities in India. Force Motors has a nationwide dealer presence. The company also exports to various countries in Africa, Latin America, SAARC and ASEAN countries, Gulf and Germany. Force Motors offers 2 new car models in India. One, Gurkha and are among the popular cars from Force Motors. Force Motors Gurkha is the lowest priced model at Rs. 8.20 lakh and Force Motors One is the highest priced model at Rs. 9.18 lakh. "
